GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME
2331.8937,257325,10,13,2018-04-06 00:00:00,212.1824
1310.113,257326,10,7,2018-04-06 00:00:00,91.4393
775.9006,280405,10,8,2018-04-06 00:00:00,130.1475
1723.3665,282301,10,19,2018-04-06 00:00:00,157.9888
719.6371,282401,10,8,2018-04-06 00:00:00,153.4194
943.7016,283101,10,11,2018-04-06 00:00:00,62.819
488.7408,284101,10,7,2018-04-06 00:00:00,38.4953
269.4485,284102,10,3,2018-04-06 00:00:00,24.8656
439.7515,284202,10,6,2018-04-06 00:00:00,63.0901
9271.2179,285101,10,61,2018-04-06 00:00:00,1051.5406
513.9933,285201,10,13,2018-04-06 00:00:00,191.3494
2637.089,285202,10,25,2018-04-06 00:00:00,414.9867
1953.6067,287101,10,23,2018-04-06 00:00:00,205.0351
820.7144,287102,10,9,2018-04-06 00:00:00,83.8633
13.3453,287103,10,1,2018-04-06 00:00:00,3.6075
9.0044,287104,10,1,2018-04-06 00:00:00,0.8118
470.3751,287202,10,3,2018-04-06 00:00:00,57.1259
1363.3623,287203,10,20,2018-04-06 00:00:00,151.8737
2417.3305,287204,10,28,2018-04-06 00:00:00,257.1011
380.7396,288101,10,5,2018-04-06 00:00:00,60.0
731.2797,289101,10,8,2018-04-06 00:00:00,60.1762
679.6938,289102,10,10,2018-04-06 00:00:00,56.3073
13.3206,290101,10,1,2018-04-06 00:00:00,8.3576
3148.7404,290102,10,20,2018-04-06 00:00:00,413.8069
545.2169,290103,10,7,2018-04-06 00:00:00,55.011
3334.9046,290201,10,31,2018-04-06 00:00:00,481.2692
1525.9375,290202,10,15,2018-04-06 00:00:00,180.6874
581.6151,290203,10,10,2018-04-06 00:00:00,71.3917
10.6308,291101,10,1,2018-04-06 00:00:00,1.6866
337.9375,291102,10,4,2018-04-06 00:00:00,50.8427
11.9456,291104,10,1,2018-04-06 00:00:00,2.267
881.1932,291203,10,6,2018-04-06 00:00:00,113.6519
434.1509,291204,10,4,2018-04-06 00:00:00,37.4929
1224.946,294104,10,12,2018-04-06 00:00:00,164.2858
932.4776,294201,10,12,2018-04-06 00:00:00,63.7524
552.6108,295101,10,5,2018-04-06 00:00:00,50.8835
0.0,295202,10,0,2018-04-06 00:00:00,0.0
273.6218,297201,10,4,2018-04-06 00:00:00,55.3047
4.2098,298101,10,1,2018-04-06 00:00:00,0.7784
122.0104,298201,10,1,2018-04-06 00:00:00,52.2217
18.9191,299301,10,1,2018-04-06 00:00:00,18.218
698.7873,300201,10,2,2018-04-06 00:00:00,55.7352
154.6254,301201,10,1,2018-04-06 00:00:00,15.8816
1648.7213,302301,10,20,2018-04-06 00:00:00,142.736
1884.2746,302302,10,20,2018-04-06 00:00:00,160.5406
1106.3879,302303,10,15,2018-04-06 00:00:00,143.6413
98.5927,302402,10,4,2018-04-06 00:00:00,14.2141
676.58,302403,10,8,2018-04-06 00:00:00,61.4377
144.7923,303303,10,1,2018-04-06 00:00:00,14.8742
551.0435,303403,10,10,2018-04-06 00:00:00,120.5037
655.8517,303404,10,3,2018-04-06 00:00:00,54.6135
516.8671,303405,10,6,2018-04-06 00:00:00,57.1319
25.846,304101,10,1,2018-04-06 00:00:00,20.3314
1608.4677,307301,10,21,2018-04-06 00:00:00,169.5876
742.1535,307401,10,9,2018-04-06 00:00:00,87.7018
1232.96,307402,10,15,2018-04-06 00:00:00,161.1414
789.8027,277403,10,12,2018-04-06 00:00:00,119.2093
540.8081,277404,10,8,2018-04-06 00:00:00,83.7559
8.7424,277405,10,1,2018-04-06 00:00:00,3.8004
155.4253,277406,10,1,2018-04-06 00:00:00,52.4961
392.0936,278101,10,4,2018-04-06 00:00:00,28.8106
71.3598,278201,10,3,2018-04-06 00:00:00,40.8711
599.337,279101,10,13,2018-04-06 00:00:00,77.8857
509.3757,261404,10,5,2018-04-06 00:00:00,48.1077
1991.0526,262301,10,31,2018-04-06 00:00:00,501.1661
814.3771,262302,10,11,2018-04-06 00:00:00,112.5931
977.8591,309101,10,19,2018-04-06 00:00:00,118.7721
1962.225,309201,10,35,2018-04-06 00:00:00,463.9021
2307.2225,311301,10,19,2018-04-06 00:00:00,316.7098
1236.3325,311302,10,11,2018-04-06 00:00:00,114.7615
1002.3226,311303,10,5,2018-04-06 00:00:00,80.9729
562.8726,311305,10,5,2018-04-06 00:00:00,69.7193
917.0617,311306,10,13,2018-04-06 00:00:00,115.1452
681.1435,311401,10,10,2018-04-06 00:00:00,110.7941
387.5726,311403,10,2,2018-04-06 00:00:00,66.2613
698.508,311404,10,9,2018-04-06 00:00:00,95.1224
667.0966,311405,10,6,2018-04-06 00:00:00,64.5411
942.6217,311406,10,10,2018-04-06 00:00:00,112.7978
158.5681,315401,10,2,2018-04-06 00:00:00,30.0
120.78,315402,10,4,2018-04-06 00:00:00,11.5471
467.2418,316302,10,6,2018-04-06 00:00:00,58.0824
12.0178,316303,10,1,2018-04-06 00:00:00,2.9344
407.4253,316401,10,5,2018-04-06 00:00:00,81.2461
12.0901,317302,10,1,2018-04-06 00:00:00,6.9993
92.3877,317303,10,1,2018-04-06 00:00:00,44.9445
170.7827,317401,10,4,2018-04-06 00:00:00,21.8842
968.8104,317402,10,11,2018-04-06 00:00:00,122.0312
689.6172,317403,10,7,2018-04-06 00:00:00,69.9265
1666.1633,318101,10,23,2018-04-06 00:00:00,207.593
861.1003,318102,10,10,2018-04-06 00:00:00,100.5475
569.6098,318201,10,6,2018-04-06 00:00:00,75.2117
680.8467,318202,10,7,2018-04-06 00:00:00,84.7366
294.9157,320101,10,3,2018-04-06 00:00:00,66.4373
275.8635,320201,10,2,2018-04-06 00:00:00,59.9395
992.5531,322201,10,4,2018-04-06 00:00:00,100.546
848.4933,325101,10,12,2018-04-06 00:00:00,109.9987
79.5943,325201,10,2,2018-04-06 00:00:00,48.9091
116.1192,325204,10,5,2018-04-06 00:00:00,33.4953
263.4498,327101,10,3,2018-04-06 00:00:00,71.1905
125.0348,327201,10,1,2018-04-06 00:00:00,17.3477
1445.1803,328101,10,11,2018-04-06 00:00:00,130.2106
1261.8973,328102,10,9,2018-04-06 00:00:00,140.3056
731.1163,328103,10,4,2018-04-06 00:00:00,79.7277
480.4503,328104,10,7,2018-04-06 00:00:00,124.9528
344.8583,328105,10,6,2018-04-06 00:00:00,38.1592
26.6666,328202,10,1,2018-04-06 00:00:00,16.7034
239.9101,328203,10,1,2018-04-06 00:00:00,26.6932
897.5737,328204,10,7,2018-04-06 00:00:00,99.1697
43.3894,328205,10,3,2018-04-06 00:00:00,3.3259
0.0,329301,10,0,2018-04-06 00:00:00,0.0
1041.4815,329401,10,5,2018-04-06 00:00:00,184.5112
1089.1319,331301,10,12,2018-04-06 00:00:00,92.118
382.1548,332101,10,4,2018-04-06 00:00:00,35.7995
20.2337,333301,10,1,2018-04-06 00:00:00,1.3573
638.5611,333303,10,7,2018-04-06 00:00:00,58.9539
164.4629,333304,10,2,2018-04-06 00:00:00,45.9409
796.9006,335301,10,8,2018-04-06 00:00:00,101.0702
571.9622,335302,10,5,2018-04-06 00:00:00,49.1768
860.2356,336301,10,10,2018-04-06 00:00:00,81.5883
129.6903,336401,10,2,2018-04-06 00:00:00,16.0924
914.5739,279102,10,14,2018-04-06 00:00:00,131.0891
382.7937,279103,10,6,2018-04-06 00:00:00,45.5507
1204.4075,279104,10,9,2018-04-06 00:00:00,97.0142
16.1115,279202,10,2,2018-04-06 00:00:00,2.0114
1953.6791,279203,10,24,2018-04-06 00:00:00,198.2682
864.2616,279204,10,7,2018-04-06 00:00:00,67.8752
712.761,280301,10,8,2018-04-06 00:00:00,122.7253
17.7768,280402,10,2,2018-04-06 00:00:00,2.21
1468.0977,280403,10,9,2018-04-06 00:00:00,159.2969
338.1369,280404,10,4,2018-04-06 00:00:00,29.4605
241.3375,348101,10,5,2018-04-06 00:00:00,37.746
1891.8038,348102,10,24,2018-04-06 00:00:00,266.8886
382.5977,348201,10,5,2018-04-06 00:00:00,48.2339
804.7898,348202,10,7,2018-04-06 00:00:00,144.1818
558.2853,349101,10,5,2018-04-06 00:00:00,79.35
849.4352,349203,10,11,2018-04-06 00:00:00,108.1852
761.4904,350103,10,4,2018-04-06 00:00:00,123.471
916.3157,350104,10,9,2018-04-06 00:00:00,102.9977
235.9517,350201,10,3,2018-04-06 00:00:00,32.0067
890.0806,350202,10,5,2018-04-06 00:00:00,78.618
92.9833,351101,10,2,2018-04-06 00:00:00,75.0
518.9806,352201,10,2,2018-04-06 00:00:00,90.2529
401.056,355101,10,6,2018-04-06 00:00:00,56.3885
264.415,355201,10,4,2018-04-06 00:00:00,39.3902
38.119,356101,10,3,2018-04-06 00:00:00,8.01
1350.9442,356102,10,8,2018-04-06 00:00:00,107.2412
697.159,356103,10,9,2018-04-06 00:00:00,88.1547
329.2378,357103,10,4,2018-04-06 00:00:00,36.4601
309.7896,357201,10,6,2018-04-06 00:00:00,33.3486
548.7622,357202,10,3,2018-04-06 00:00:00,60.0
258.2593,357203,10,4,2018-04-06 00:00:00,56.8218
457.7481,359101,10,10,2018-04-06 00:00:00,92.0644
1168.4078,359102,10,21,2018-04-06 00:00:00,130.4959
1785.3956,359103,10,13,2018-04-06 00:00:00,196.1781
983.2,359104,10,8,2018-04-06 00:00:00,109.2212
1476.5771,359201,10,15,2018-04-06 00:00:00,145.1641
1591.8911,359202,10,14,2018-04-06 00:00:00,131.4077
314.3248,359203,10,5,2018-04-06 00:00:00,42.8475
48.3225,359204,10,1,2018-04-06 00:00:00,79.0
281.9456,360301,10,2,2018-04-06 00:00:00,20.5732
22.9642,360302,10,1,2018-04-06 00:00:00,3.6639
487.6085,361301,10,3,2018-04-06 00:00:00,29.5896
1395.5602,361302,10,26,2018-04-06 00:00:00,354.6257
696.4086,361303,10,5,2018-04-06 00:00:00,48.9642
12.8995,361401,10,1,2018-04-06 00:00:00,1.8404
427.7345,361402,10,2,2018-04-06 00:00:00,35.152
1173.8632,361403,10,9,2018-04-06 00:00:00,113.6056
300.641,361404,10,4,2018-04-06 00:00:00,33.5549
618.22,362101,10,5,2018-04-06 00:00:00,49.4508
415.1034,362102,10,2,2018-04-06 00:00:00,60.2708
26.4921,362104,10,2,2018-04-06 00:00:00,5.5667
365.1375,364101,10,3,2018-04-06 00:00:00,32.2602
501.6196,365301,10,6,2018-04-06 00:00:00,52.9319
12.3334,366101,10,1,2018-04-06 00:00:00,0.9652
1175.9465,366102,10,8,2018-04-06 00:00:00,101.3355
1123.4674,366201,10,6,2018-04-06 00:00:00,97.0557
439.5977,368101,10,4,2018-04-06 00:00:00,41.1866
567.9876,372103,10,5,2018-04-06 00:00:00,84.026
2426.0365,372104,10,13,2018-04-06 00:00:00,213.8002
498.5979,372107,10,4,2018-04-06 00:00:00,129.6187
1468.7002,372108,10,14,2018-04-06 00:00:00,136.3633
2965.4682,372109,10,26,2018-04-06 00:00:00,252.7982
1848.8464,372110,10,18,2018-04-06 00:00:00,267.8964
673.5311,372201,10,8,2018-04-06 00:00:00,60.5007
302.6694,308301,10,2,2018-04-06 00:00:00,39.892
471.9801,308302,10,8,2018-04-06 00:00:00,208.0568
928.9519,308303,10,9,2018-04-06 00:00:00,124.8129
637.5765,308304,10,10,2018-04-06 00:00:00,57.2598
1177.6064,308305,10,12,2018-04-06 00:00:00,147.6771
1105.322,308401,10,10,2018-04-06 00:00:00,99.2062
32.6978,308402,10,3,2018-04-06 00:00:00,3.2444
183.3202,308403,10,3,2018-04-06 00:00:00,21.0132
1298.9028,308404,10,16,2018-04-06 00:00:00,185.1413
1658.9379,308405,10,24,2018-04-06 00:00:00,295.0728
1567.6841,385101,10,9,2018-04-06 00:00:00,123.0657
278.3293,385102,10,4,2018-04-06 00:00:00,26.1715
662.2836,385201,10,4,2018-04-06 00:00:00,82.2154
2398.2472,385202,10,19,2018-04-06 00:00:00,207.4748
1475.861,386101,10,16,2018-04-06 00:00:00,145.277
564.4018,386102,10,7,2018-04-06 00:00:00,53.7049
722.3032,386103,10,8,2018-04-06 00:00:00,119.449
180.8235,386104,10,5,2018-04-06 00:00:00,26.6016
995.2545,386105,10,5,2018-04-06 00:00:00,49.8832
816.6513,386202,10,9,2018-04-06 00:00:00,118.5554
852.0874,386203,10,6,2018-04-06 00:00:00,113.5215
1618.7833,386204,10,20,2018-04-06 00:00:00,221.5555
1876.445,386205,10,19,2018-04-06 00:00:00,211.0341
1699.8723,387301,10,9,2018-04-06 00:00:00,116.7426
79.0785,387302,10,2,2018-04-06 00:00:00,11.4443
1.0029,387401,10,1,2018-04-06 00:00:00,0.1941
56.9179,388101,10,2,2018-04-06 00:00:00,3.0777
3812.7784,388201,10,22,2018-04-06 00:00:00,442.9225
1140.9942,390301,10,11,2018-04-06 00:00:00,135.6361
1190.8038,390401,10,16,2018-04-06 00:00:00,135.991
301.7425,391101,10,5,2018-04-06 00:00:00,75.6013
1420.4182,391201,10,13,2018-04-06 00:00:00,131.7518
261.3015,392101,10,2,2018-04-06 00:00:00,32.8554
869.7883,392102,10,8,2018-04-06 00:00:00,67.6848
559.7226,392201,10,5,2018-04-06 00:00:00,84.6842
1787.57,392202,10,11,2018-04-06 00:00:00,149.3087
1603.467,393301,10,20,2018-04-06 00:00:00,211.5334
1164.2233,393302,10,10,2018-04-06 00:00:00,221.207
529.909,393303,10,10,2018-04-06 00:00:00,68.7939
48.7585,393304,10,2,2018-04-06 00:00:00,4.5049
1519.6449,393401,10,9,2018-04-06 00:00:00,147.6896
559.0338,393402,10,9,2018-04-06 00:00:00,117.1738
1198.9585,393403,10,11,2018-04-06 00:00:00,129.8412
1880.6162,393404,10,21,2018-04-06 00:00:00,203.0609
1301.1082,372202,10,10,2018-04-06 00:00:00,103.8962
85.1212,372203,10,4,2018-04-06 00:00:00,16.9186
3426.2796,372204,10,22,2018-04-06 00:00:00,314.8527
1250.2207,372205,10,11,2018-04-06 00:00:00,181.7845
26.7039,372207,10,1,2018-04-06 00:00:00,16.393
760.758,372208,10,7,2018-04-06 00:00:00,95.5151
568.9122,372209,10,8,2018-04-06 00:00:00,95.5363
582.5714,373201,10,4,2018-04-06 00:00:00,64.0335
5467.6157,374101,10,26,2018-04-06 00:00:00,542.0
1454.976,374201,10,5,2018-04-06 00:00:00,88.3147
2072.7579,375301,10,15,2018-04-06 00:00:00,171.8214
1878.3925,377301,10,25,2018-04-06 00:00:00,237.685
271.1528,378102,10,4,2018-04-06 00:00:00,58.0333
1171.2548,379101,10,9,2018-04-06 00:00:00,126.0217
1040.7748,379102,10,10,2018-04-06 00:00:00,120.0779
80.8766,379201,10,2,2018-04-06 00:00:00,19.4079
698.5778,380101,10,5,2018-04-06 00:00:00,58.0507
125.273,381101,10,1,2018-04-06 00:00:00,8.2343
985.0307,381201,10,10,2018-04-06 00:00:00,76.5056
1331.4195,382301,10,12,2018-04-06 00:00:00,105.9518
278.2745,336402,10,3,2018-04-06 00:00:00,40.2654
780.5113,338301,10,12,2018-04-06 00:00:00,63.4368
958.1812,338302,10,7,2018-04-06 00:00:00,284.8436
153.4442,341301,10,3,2018-04-06 00:00:00,19.5053
13.9002,341401,10,1,2018-04-06 00:00:00,9.6914
453.6955,342101,10,12,2018-04-06 00:00:00,93.6794
83.9144,342201,10,5,2018-04-06 00:00:00,22.9435
866.3726,343201,10,10,2018-04-06 00:00:00,89.0384
1538.6206,343202,10,10,2018-04-06 00:00:00,187.2555
899.3699,345401,10,9,2018-04-06 00:00:00,99.504
392.3791,394401,10,3,2018-04-06 00:00:00,49.9999
401.9845,395401,10,3,2018-04-06 00:00:00,36.6486
839.0715,396101,10,6,2018-04-06 00:00:00,84.7017
1404.1417,396102,10,9,2018-04-06 00:00:00,158.7882
681.5054,396201,10,3,2018-04-06 00:00:00,52.9675
3481.1708,396202,10,25,2018-04-06 00:00:00,286.3033
1458.6841,397302,10,12,2018-04-06 00:00:00,141.5197
169.9821,397303,10,2,2018-04-06 00:00:00,23.6652
473.6942,397304,10,4,2018-04-06 00:00:00,33.5148
724.8595,397306,10,9,2018-04-06 00:00:00,61.6181
384.4899,397307,10,6,2018-04-06 00:00:00,35.5771
734.9813,397401,10,6,2018-04-06 00:00:00,90.0864
793.603,397402,10,8,2018-04-06 00:00:00,73.5275
917.918,397404,10,10,2018-04-06 00:00:00,85.437
713.0711,397405,10,10,2018-04-06 00:00:00,99.5006
377.5188,397407,10,4,2018-04-06 00:00:00,74.1114
906.9838,398401,10,6,2018-04-06 00:00:00,60.8886
181.3949,399104,10,3,2018-04-06 00:00:00,18.7985
1280.2161,399105,10,11,2018-04-06 00:00:00,180.287
1542.5906,399106,10,10,2018-04-06 00:00:00,121.1701
1335.9399,399107,10,7,2018-04-06 00:00:00,197.7443
60.9172,399201,10,2,2018-04-06 00:00:00,16.7726
103.1995,399205,10,4,2018-04-06 00:00:00,50.7815
1012.7728,399206,10,6,2018-04-06 00:00:00,159.3523
394.5397,399207,10,9,2018-04-06 00:00:00,127.9061
2074.0636,400301,10,21,2018-04-06 00:00:00,234.0371
1146.3622,400302,10,14,2018-04-06 00:00:00,155.2111
2106.4117,400303,10,25,2018-04-06 00:00:00,212.3709
918.245,400304,10,13,2018-04-06 00:00:00,105.4954
257.0172,400402,10,3,2018-04-06 00:00:00,15.681
774.0614,400403,10,8,2018-04-06 00:00:00,62.723
2424.1845,401203,10,11,2018-04-06 00:00:00,152.8227
2999.1543,401204,10,15,2018-04-06 00:00:00,200.0728
4031.321,401205,10,23,2018-04-06 00:00:00,292.4799
963.3143,401206,10,8,2018-04-06 00:00:00,133.914
1150.5586,402302,10,11,2018-04-06 00:00:00,137.4181
507.6596,402303,10,4,2018-04-06 00:00:00,33.2424
11.0748,402304,10,1,2018-04-06 00:00:00,1.1028
10.7416,402305,10,1,2018-04-06 00:00:00,12.6666
506.3223,402401,10,5,2018-04-06 00:00:00,33.8979
1593.7296,402403,10,14,2018-04-06 00:00:00,133.8113
968.7673,402404,10,12,2018-04-06 00:00:00,61.687
822.7928,402405,10,7,2018-04-06 00:00:00,78.0958
3458.907,403301,10,28,2018-04-06 00:00:00,463.7722
2570.2786,403302,10,16,2018-04-06 00:00:00,241.9494
2868.4154,403401,10,25,2018-04-06 00:00:00,340.7142
2706.7106,403402,10,17,2018-04-06 00:00:00,178.8362
1844.544,404301,10,9,2018-04-06 00:00:00,130.1814
2863.8036,404401,10,16,2018-04-06 00:00:00,194.22
8392.073,406101,10,46,2018-04-06 00:00:00,790.2796
20707.5237,406102,10,143,2018-04-06 00:00:00,2470.047
6500.5794,406103,10,55,2018-04-06 00:00:00,948.1576
5115.1149,406201,10,57,2018-04-06 00:00:00,723.885
21196.3286,406202,10,178,2018-04-06 00:00:00,3399.0553
3523.5164,406203,10,15,2018-04-06 00:00:00,296.1191
2467.9217,407301,10,28,2018-04-06 00:00:00,196.1177
3056.3587,407302,10,41,2018-04-06 00:00:00,371.8885
7214.4177,407303,10,57,2018-04-06 00:00:00,851.3241
2472.8208,407304,10,26,2018-04-06 00:00:00,225.7121
2114.9001,407305,10,21,2018-04-06 00:00:00,219.1725
1295.8864,407401,10,15,2018-04-06 00:00:00,130.2227
2843.1889,407402,10,26,2018-04-06 00:00:00,323.4835
5153.8069,407403,10,40,2018-04-06 00:00:00,515.9154
32.2345,384301,10,1,2018-04-06 00:00:00,19.3751
3469.1241,407405,10,35,2018-04-06 00:00:00,346.928
1558.7813,408101,10,12,2018-04-06 00:00:00,227.3529
6634.0785,408201,10,53,2018-04-06 00:00:00,537.8531
762.5824,410301,10,5,2018-04-06 00:00:00,48.2226
887.2917,410302,10,8,2018-04-06 00:00:00,98.7128
2220.528,410303,10,19,2018-04-06 00:00:00,415.7755
391.0923,410304,10,9,2018-04-06 00:00:00,82.7552
3474.0181,410401,10,38,2018-04-06 00:00:00,315.8621
2657.777,410402,10,24,2018-04-06 00:00:00,366.7288
2033.8542,410403,10,15,2018-04-06 00:00:00,159.4782
1067.6969,410404,10,11,2018-04-06 00:00:00,70.2271
1368.141,411101,10,8,2018-04-06 00:00:00,277.6395
1375.3636,411102,10,6,2018-04-06 00:00:00,101.7805
2195.5038,411103,10,20,2018-04-06 00:00:00,232.7846
3279.9364,411104,10,22,2018-04-06 00:00:00,236.0167
1927.4542,411105,10,11,2018-04-06 00:00:00,145.1342
1534.8592,411201,10,6,2018-04-06 00:00:00,105.4766
3614.048,411202,10,19,2018-04-06 00:00:00,287.2978
242.8052,411203,10,3,2018-04-06 00:00:00,17.3582
478.9218,411204,10,5,2018-04-06 00:00:00,54.582
130.8737,411205,10,3,2018-04-06 00:00:00,31.9001
694.7122,412301,10,6,2018-04-06 00:00:00,58.6351
45.6412,412302,10,3,2018-04-06 00:00:00,6.0759
1793.4439,412303,10,13,2018-04-06 00:00:00,215.8941
746.6801,412401,10,7,2018-04-06 00:00:00,128.15
1712.1575,412402,10,19,2018-04-06 00:00:00,209.6913
2408.7501,412403,10,23,2018-04-06 00:00:00,244.1905
52.3991,413101,10,1,2018-04-06 00:00:00,4.0371
793.9166,413102,10,6,2018-04-06 00:00:00,62.516
136.6559,413103,10,4,2018-04-06 00:00:00,7.9698
146.9675,413201,10,3,2018-04-06 00:00:00,184.8468
1631.6991,413202,10,10,2018-04-06 00:00:00,172.2775
1134.3974,413203,10,11,2018-04-06 00:00:00,153.6385
3799.1581,414301,10,32,2018-04-06 00:00:00,342.4412
3382.5938,414302,10,44,2018-04-06 00:00:00,298.0551
2767.071,414303,10,27,2018-04-06 00:00:00,254.5985
442.1072,414304,10,5,2018-04-06 00:00:00,37.8389
523.0263,414305,10,6,2018-04-06 00:00:00,34.9514
637.039,414306,10,10,2018-04-06 00:00:00,50.7647
