GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME,TYPE,ROADSECT_NAME,SECT10,SECT10_NAME,ROADSECT_FROM,ROAD_NO,ROADSECT_TO,ROADLENGTH,DIRNAME,JAM_SPEED,avg_len,avg_time,v1,v2,is_congested
2213.0484,145314,54,27,2018/4/6 0:00,224.2761,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,81.96475555555556,8.306522222222222,9.867517760474701,35.523063937708926,0
1764.019,145314,55,26,2018/4/6 0:00,180.2668,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,67.84688461538461,6.933338461538461,9.785601120117516,35.22816403242306,0
2795.2338,145314,56,29,2018/4/6 0:00,221.4496,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,96.3873724137931,7.636193103448276,12.622437791714232,45.44077605017124,0
2710.1739,145314,57,33,2018/4/6 0:00,288.2611,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,82.12648181818182,8.735184848484849,9.401802393732625,33.84648861743745,0
3253.1996,145314,58,39,2018/4/6 0:00,309.4156,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,83.41537435897436,7.933733333333333,10.514012868129468,37.850446325266084,0
2618.1102,145314,59,31,2018/4/6 0:00,271.661,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,84.45516774193548,8.76325806451613,9.63741648598805,34.69469934955698,0
3883.2303,145314,60,47,2018/4/6 0:00,360.542,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,82.62192127659574,7.6711063829787225,10.770535194235347,38.77392669924725,0
4081.8781,145314,61,39,2018/4/6 0:00,358.8738,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,104.66354102564102,9.201892307692308,11.374132355162176,40.94687647858384,0
3056.5818,145314,62,35,2018/4/6 0:00,265.4972,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,87.33090857142857,7.585634285714287,11.51267056677057,41.44561404037405,0
2330.8518,145314,63,30,2018/4/6 0:00,259.6575,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,77.69506,8.65525,8.976639611796308,32.315902602466714,0
2949.3847,145314,64,34,2018/4/6 0:00,243.8776,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,86.74660882352941,7.172870588235294,12.093708893313696,43.53735201592931,0
4423.9384,145314,65,55,2018/4/6 0:00,525.6885,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,80.43524363636364,9.557972727272727,8.415512989156126,30.295846760962053,0
5584.2552,145314,66,66,2018/4/6 0:00,595.6485,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,84.60992727272726,9.024977272727273,9.375084802530349,33.75030528910926,0
3160.1251,145314,67,40,2018/4/6 0:00,252.6067,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,79.0031275,6.315167499999999,12.51006050116644,45.03621780419918,0
2905.8688,145314,68,34,2018/4/6 0:00,304.609,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,85.46672941176472,8.959088235294118,9.539668230419982,34.342805629511936,0
2339.3296,145314,69,27,2018/4/6 0:00,268.2491,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,86.64183703703704,9.935151851851852,8.7207360621154,31.39464982361544,0
2074.5903,145314,70,26,2018/4/6 0:00,194.6167,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,79.7919346153846,7.485257692307693,10.659878109124241,38.37556119284727,0
