GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME,TYPE,ROADSECT_NAME,SECT10,SECT10_NAME,ROADSECT_FROM,ROAD_NO,ROADSECT_TO,ROADLENGTH,DIRNAME,JAM_SPEED,avg_len,avg_time,v1,v2,is_congested
4426.9112,144304,104,46,2018/4/6 0:00,345.6634,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,96.23719999999999,7.5144217391304355,12.807000104726155,46.10520037701416,0
3017.0505,144304,105,27,2018/4/6 0:00,284.4796,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,111.7426111111111,10.536281481481481,10.605507389633562,38.179826602680826,0
2591.119,144304,106,23,2018/4/6 0:00,297.3041,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,112.65734782608696,12.926265217391304,8.715382667107518,31.375377601587065,0
3049.9786,144304,107,23,2018/4/6 0:00,243.0671,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,132.6077652173913,10.568134782608697,12.54788739405703,45.17239461860531,0
3647.0311,144304,108,29,2018/4/6 0:00,353.3882,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,125.75969310344829,12.185799999999999,10.320183582813463,37.15266089812847,0
5022.2584,144304,109,45,2018/4/6 0:00,521.6514,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,111.60574222222222,11.592253333333332,9.627614149985988,34.65941093994956,0
5349.1282,144304,110,46,2018/4/6 0:00,772.8752,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,116.28539565217392,16.801634782608694,6.921076261730226,24.915874542228813,0
3287.0684,144304,111,43,2018/4/6 0:00,507.5821,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,76.4434511627907,11.80423488372093,6.4759344350401635,23.31336396614459,0
7115.8092,144304,112,53,2018/4/6 0:00,719.1837,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,134.26055094339623,13.569503773584907,9.894285980063229,35.61942952822763,0
9253.7607,144304,113,65,2018/4/6 0:00,942.8118,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,142.36554923076923,14.504796923076922,9.815066697298443,35.33424011027439,0
6059.8619,144304,114,46,2018/4/6 0:00,678.325,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,131.73612826086955,14.746195652173913,8.933567095418862,32.16084154350791,0
2548.3682,144304,115,20,2018/4/6 0:00,273.1132,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,127.41841,13.655660000000001,9.330813010868752,33.59092683912751,0
4221.431,144304,116,38,2018/4/6 0:00,383.3736,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,111.0902894736842,10.088778947368422,11.011272033337713,39.64057932001577,0
6553.3842,144304,117,56,2018/4/6 0:00,627.4607,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,117.02471785714286,11.204655357142856,10.444294280103918,37.59945940837411,0
13478.568,144304,118,99,2018/4/6 0:00,1416.0313,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,136.1471515151515,14.303346464646467,9.518552308836675,34.26678831181203,0
12392.333,144304,119,99,2018/4/6 0:00,1419.0503,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,125.1750808080808,14.333841414141416,8.732835615481704,31.438208215734136,0
12512.2818,144304,120,100,2018/4/6 0:00,1259.2332,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,125.12281800000001,12.592331999999999,9.936429407992103,35.77114586877157,0
13469.6611,144304,121,104,2018/4/6 0:00,1781.5751,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,129.5159721153846,17.13052980769231,7.560535113001972,27.2179264068071,0
13025.8997,144304,122,105,2018/4/6 0:00,1422.3833,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,124.05618761904762,13.546507619047619,9.157798534333185,32.96807472359947,0
12149.7624,144304,123,100,2018/4/6 0:00,1279.2058,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,121.497624,12.792057999999999,9.497895022051965,34.19242207938708,0
15732.8423,144304,124,117,2018/4/6 0:00,1710.5747,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,134.4687376068376,14.62029658119658,9.197401493194072,33.110645375498656,0
4585.5997,144304,125,46,2018/4/6 0:00,632.111,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,99.68695,13.74154347826087,7.254421612659802,26.115917805575286,0
8149.9905,144304,126,112,2018/4/6 0:00,809.0522,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,72.76777232142857,7.2236803571428565,10.073503909883689,36.26461407558128,0
10235.3322,144304,127,83,2018/4/6 0:00,943.5251,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,123.31725542168675,11.367772289156626,10.84797023417819,39.052692843041484,0
12502.5892,144304,128,92,2018/4/6 0:00,1341.3738,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,135.89770869565217,14.580150000000001,9.320734608056306,33.5546445890027,0
4412.3073,144304,129,53,2018/4/6 0:00,560.0037,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,83.25108113207548,10.56610754716981,7.879068120442778,28.364645233594,0
3570.9482,144304,130,44,2018/4/6 0:00,514.2803,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,81.15791363636363,11.688188636363636,6.9435834893928465,24.996900561814247,0
11736.7248,144304,131,94,2018/4/6 0:00,1287.4868,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,124.8587744680851,13.696668085106381,9.115996218368997,32.81758638612839,0
9981.9207,144304,132,84,2018/4/6 0:00,1161.7834,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,118.8323892857143,13.830754761904762,8.591894754220107,30.930821115192384,0
8143.7943,144304,133,64,2018/4/6 0:00,1221.8008,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,127.2467859375,19.0906375,6.665402658109243,23.995449569193276,0
8605.4979,144304,134,94,2018/4/6 0:00,1105.3557,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,91.54785,11.759103191489363,7.785274821489589,28.02698935736252,0
2655.8325,144304,135,27,2018/4/6 0:00,309.5297,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,98.36416666666666,11.464062962962963,8.580218634916132,30.888787085698077,0
9800.3233,144304,136,76,2018/4/6 0:00,1144.9577,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,128.95162236842106,15.065232894736841,8.559550540600759,30.814381946162733,0
16636.8044,144304,137,118,2018/4/6 0:00,2056.5824,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,140.98986779661018,17.42866440677966,8.089539422295942,29.122341920265395,0
5189.847,144304,138,38,2018/4/6 0:00,690.1327,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,136.57492105263157,18.161386842105262,7.520071139941637,27.072256103789893,0
11337.0702,144304,139,94,2018/4/6 0:00,1039.2816,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,120.60712978723404,11.056187234042554,10.908564339058826,39.27083162061177,0
15531.3389,144304,140,121,2018/4/6 0:00,1471.2557,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,128.35817272727274,12.159138016528924,10.556519101336365,38.00346876481091,0
3297.4219,144304,141,26,2018/4/6 0:00,408.3755,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,126.82391923076922,15.70675,8.074485124597338,29.06814644855042,0
2999.8371,144304,142,26,2018/4/6 0:00,317.4276,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,115.37835000000001,12.208753846153845,9.450460829493089,34.02165898617512,0
20516.0347,144304,143,144,2018/4/6 0:00,2044.2527,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,142.47246319444446,14.196199305555556,10.035958225712507,36.129449612565026,0
5409.5418,144304,144,75,2018/4/6 0:00,592.239,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,72.127224,7.896520000000001,9.134051962130153,32.88258706366855,0
13914.2908,144304,145,109,2018/4/6 0:00,1495.2049,3,月亮湾大道,3,南山区,东滨路,1443,桂庙路,895,南-北,20,127.65404403669726,13.717476146788991,9.305942483200798,33.50139293952287,0
